"gene";"mean";"sd";"se"
"LOC100188947";-7.19875839335842e-05;0.000116521914849204;1.85809194512447e-08
"LOC100190939";0.000757049889038227;0.000783668719314861;1.17918045057759e-06
"LOC100190940";4.21360331069087e-06;2.25821499622979e-05;5.2099803534642e-10
"LOC100192378";1.11281533961064e-05;6.20867315388308e-05;3.92787747548246e-09
"LOC100216545";0.000214675700778203;0.000210560496174328;8.98380142834078e-08
"LOC100240735";-9.1012891225326e-06;1.26913662016374e-05;2.41784887439362e-10
"LOC100270710";-1.15207110385309e-05;3.05530889790093e-05;1.05393524943786e-09
"LOC100272216";1.72497504568895e-05;4.22053974620508e-05;2.05541136608452e-09
"LOC100272217";3.2175984646392e-05;6.54741864386547e-05;5.26575690553432e-09
"LOC100287718";5.00148655040824e-06;2.05561063769315e-05;4.42008462496539e-10
"LOC100302401";-5.00706073591177e-05;2.49983313697694e-05;3.12375970611961e-09
"LOC100302650";1.14629355277124e-05;5.21998585113413e-05;2.82037115598227e-09
"LOC113230";-5.3159524115707e-05;7.14650893070974e-05;7.86599321769996e-09
"LOC115110";2.68673156978398e-05;3.43497756577797e-05;1.88623464728745e-09
"LOC116437";-0.000327327868649798;0.00066536308287985;5.44026459969206e-07
"LOC134466";0.000180221870270722;0.000151300587491661;5.50705815126814e-08
"LOC143666";-0.000498127998087998;0.000512970710238648;5.0780809744239e-07
"LOC144486";6.57722473723205e-06;1.17028325661513e-05;1.7841411886712e-10
"LOC144571";0.000187522321875491;0.000399682340964748;1.92808674174333e-07
"LOC145783";4.74817521272886e-05;7.05204763359057e-05;7.16221834689607e-09
"LOC146336";5.03607421929555e-05;8.8352405273454e-05;1.02396394044931e-08
"LOC146481";-0.000155944965138365;0.000325715806141324;1.29013687122689e-07
"LOC146880";-0.000461950770071434;0.000207501017224851;2.55888650959079e-07
"LOC149134";-7.02570896655255e-05;0.000108990879881077;1.66587677573994e-08
"LOC149837";3.99026584919915e-05;4.46415657929526e-05;3.5588695854323e-09
