"gene";"mean";"sd";"se"
"ACAD8";0.000506321165070188;0.000514763663193582;5.1570484414369e-07
"ACADL";-2.70501204498086e-06;2.73519885779148e-05;7.39530682539101e-10
"ACADM";1.89518671780503e-05;2.33284305981306e-05;8.91809886808984e-10
"ACADSB";8.61228244384495e-05;8.22440116449873e-05;1.40373017991964e-08
"ACAT1";1.33371158973329e-05;2.33310366751329e-05;7.10634288703024e-10
"ACAT2";-9.27026527023497e-05;7.87168844285117e-05;1.46582925229473e-08
"ACBD7";6.39330667854006e-06;5.05674104175877e-05;2.5435317709598e-09
"ACCN1";0;0;0
"ACCN2";-2.77735437687137e-05;4.70848125793246e-05;2.94117953089789e-09
"ACE2";-3.45692772286735e-05;6.49732274866016e-05;5.32673563749972e-09
"ACER1";3.11734928023287e-06;1.4753414070163e-05;2.22749960777127e-10
"ACER2";0.000193261020768827;9.31365747966226e-05;4.58396815525015e-08
"ACER3";3.00003228320535e-05;3.90242983775099e-05;2.39051319422783e-09
"ACHE";0.000374531542260261;0.000548489018051065;4.34713223689139e-07
"ACO1";-5.00901780616118e-05;8.96858445241321e-05;1.03814372694847e-08
"ACOT1";-1.84050665427007e-05;5.98918296696411e-05;3.84945792155094e-09
"ACOT11";-2.09613087823486e-06;1.43703492984135e-05;2.06506938958413e-10
"ACOT7";4.96236120394662e-05;0.000108741334613335;1.4035591834833e-08
"ACOT9";-8.55497765887688e-06;3.1271159164307e-05;1.03026696597906e-09
"ACOX1";-8.96339159762195e-05;0.000140381076736041;2.73217909880455e-08
"ACOXL";2.5255013975207e-06;8.03018744592323e-06;6.94900696315704e-11
"ACP2";-3.19518358216713e-05;0.000104355112306799;1.16792073734382e-08
"ACP5";3.85630487949477e-05;4.18008137735275e-05;3.1972399978496e-09
"ACP6";-4.69115919076735e-05;0.000114485170688206;1.50286825222346e-08
"ACPT";-3.37279072332542e-05;9.91204348842442e-05;1.0753392750495e-08
"ACSBG2";2.60025605809825e-06;0.00012875339211953;1.62314859099748e-08
"ACSF3";-0.000160769548768109;0.000116611194557222;3.91556957263965e-08
"ACSL3";0.000126022853145592;9.47638831406492e-05;2.46708851150225e-08
"ACSL4";2.58535338439868e-05;7.97764683915762e-05;6.89727980404088e-09
"ACSL5";8.78190293141429e-07;0.00010280871415223;1.03455171428549e-08
"ACSL6";6.81750031989684e-05;6.75428603721339e-05;9.11280441040233e-09
"ACSM3";8.43861570390462e-06;2.27678945313678e-05;5.78557958062197e-10
"ACSS2";7.08744393112727e-07;1.18679818257621e-06;1.88084067016542e-12
"ACTB";-1.58837292430858e-05;1.10427737991678e-05;3.7164117905619e-10
"ACTBL2";-1.99379931900733e-06;3.76966020921988e-06;1.78832261984503e-11
"ACTG1";-0.000192964331092889;0.000228376322180093;8.8281280914451e-08
"ACTN1";-1.18942355068462e-05;5.01398440770005e-05;2.60198735631428e-09
"ACTR10";-0.000244784396683531;0.000171312145173512;8.86428295801825e-08
"ACTR1A";6.87751687131259e-06;2.6867938744379e-05;7.5382709127473e-10
"ACTR3C";3.02625898475959e-05;5.30137236531027e-05;3.6664823271797e-09
"ACVR1";-1.8002897971838e-05;1.56533987625004e-05;5.63919847504004e-10
"ACVR1B";7.52543299683597e-05;0.000163324354019101;3.17705089093017e-08
"ACVR2A";-0.000541242085246202;0.000254884423202852;3.565268072418e-07
"ACVR2B";0.000453614716645585;0.000364805823117977;3.36018040406733e-07
"ACY3";6.26359290616456e-05;0.000177463600037004;3.47465181105285e-08
"ACYP1";6.28692752132207e-05;0.000195552128840448;4.13795503259514e-08
"ACYP2";4.6622657397016e-05;0.000203721680496741;4.27931628806988e-08
"ADA";2.46735251091381e-05;0.000207198121412426;4.26264175173658e-08
"ADAD2";0.0001312363373703;0.000354281214193662;1.40067619259235e-07
"ADAL";0.000813095278755423;0.000676821659674277;1.10946494753e-06
"ADAM19";7.10411228995993e-06;2.47178347209456e-05;6.48440374224771e-10
"ADAM2";3.80500587306302e-05;0.000152941695979036;2.43412850326259e-08
"ADAM32";2.69247041826427e-05;7.91450702561512e-05;6.85560647636859e-09
"ADAM7";-2.95308994077644e-06;2.02453646378821e-05;4.09874789320805e-10
"ADAMTS1";0.000368140415939528;0.000303219543591039;2.25513242748462e-07
"ADAMTS13";3.22490624254698e-05;5.05182345310189e-05;3.53779421723733e-09
