"gene";"mean";"sd";"se"
"OXGR1";4.59262843078194e-06;2.03733367990918e-05;4.34604663975578e-10
"OXT";-3.09951813795607e-05;0.000177696559339938;3.24180614504505e-08
"P2RX1";-1.70862114186079e-05;5.91543874668922e-05;3.77802513377878e-09
"P2RX2";-3.86203892636229e-06;2.01181049841009e-05;4.18131920834513e-10
"P2RX4";-2.88594115098288e-05;0.000200572986298536;4.09111496577647e-08
"P2RX6";-3.67777354247197e-05;5.16873461619866e-05;4.01414003581389e-09
"P2RY1";3.02140928307932e-07;2.20750577943955e-06;4.94605105055365e-12
"P2RY6";-1.05204602642124e-05;4.05656124945387e-05;1.7500626519157e-09
"P2RY8";1.26718950403357e-05;1.79174495083137e-05;4.80405022311734e-10
"P4HA1";2.35499715247426e-06;1.47767981070111e-05;2.23078895077908e-10
"P4HA2";-5.60528423398047e-05;9.76150325704343e-05;1.26347935580088e-08
"P4HTM";-1.23963929768609e-05;2.567563065244e-05;8.10430229856079e-10
"PA2G4";-3.46919102879775e-05;4.34417840520587e-05;3.08362254706371e-09
"PABPC1";0.000225256283145581;0.000199668264829625;9.04579315729506e-08
"PABPC1L";-8.09579908432476e-07;5.9353696773199e-07;1.00638137624689e-12
"PABPC4";-0.000292593196491652;0.000160642337200872;1.11319724245458e-07
"PABPC5";0.00014511429104513;0.000165997272918503;4.85096615006463e-08
"PACRG";0.000113667761636226;0.000310619513983444;1.09042118884403e-07
"PACSIN1";7.15613237398335e-07;7.4705587627784e-06;5.61115413297997e-11
"PADI3";4.67789394642084e-05;9.98899982569091e-05;1.21287696067863e-08
"PADI4";-3.29324305497493e-07;3.1106712775679e-06;9.74835331859657e-12
"PAEP";-2.13391203544897e-06;1.62014618121965e-05;2.6605415082239e-10
"PAFAH1B2";-3.30476407357111e-05;6.77305258509764e-05;5.66232473486277e-09
"PAFAH1B3";0;0;0
"PAG1";-2.87289135345478e-05;3.60591990682443e-05;2.1207280928848e-09
"PAGE1";-4.00443495283577e-06;1.98835128074187e-05;4.09903287314568e-10
"PAGE4";2.59174733266352e-05;0.000144230270936453;2.13958820755792e-08
"PAGE5";-1.75652843620426e-05;4.78222274625068e-05;2.58690703976104e-09
"PAICS";-0.000725146410220138;0.000308516443316315;6.20661883496076e-07
"PAIP2B";0.000452321484014235;0.000402897257851182;3.66310676411218e-07
"PAK1IP1";2.24176760536549e-06;7.4583733082594e-06;6.04437290920278e-11
"PAK6";0.00128150538690131;0.00086739272265008;2.39179773280812e-06
"PAK7";4.44945498483149e-06;5.94949873818372e-06;5.50611152163545e-11
"PALB2";2.89930307510905e-05;3.81689404421003e-05;2.29198689918345e-09
"PALLD";0.000302112509536096;0.000244114088966934;1.50639627946473e-07
"PALM";-7.66580560099447e-05;5.79708295538443e-05;9.22444073159085e-09
"PALM2";2.94039832704819e-05;4.28623664776729e-05;2.69486999125942e-09
"PALM3";-1.20563447218986e-05;2.6285661320568e-05;8.33693935387068e-10
"PALMD";0.000336089204146797;0.000304650948083104;2.05419235266218e-07
"PAMR1";1.99563514929181e-07;1.7438998238059e-05;3.03015181912137e-10
"PANX1";-4.25282755006663e-05;0.000103809002005475;1.25444506749694e-08
"PANX2";3.25078611562255e-05;0.000372401740872461;1.39218452767338e-07
"PAOX";2.42936669256903e-05;2.19642862898623e-05;1.07079847878324e-09
"PAPL";3.22159679230665e-05;0.000134370829441743;1.90255105000789e-08
"PAPPA";-7.00427322430856e-05;0.000243462932479709;6.39573484952614e-08
"PAQR4";2.25847769893868e-05;3.49013634821669e-05;1.72359798181935e-09
"PAQR6";-5.1196360008497e-05;3.56483159282662e-05;3.88709225390231e-09
"PAQR7";-4.32264347808285e-06;1.68385743279968e-05;3.01156901265907e-10
"PARD3";7.17385677565402e-07;5.64554302060485e-06;3.22669780725472e-11
"PARD6B";0.000523881495562727;0.00178704737501359;3.45598435877607e-06
"PARK7";2.12346835765406e-06;2.46412725506033e-05;6.09418752910979e-10
"PARM1";-3.87059026989626e-07;2.47489695059323e-06;6.25190285862513e-12
"PARP10";-5.04360042065336e-06;2.19946532206464e-05;5.07384010949718e-10
"PARP3";-1.93973036219915e-05;0.000158919584264325;2.55367444089602e-08
"PARP4";0;0;0
"PART1";-1.73851445617338e-05;5.14561555817713e-05;2.94002530414928e-09
"PARVA";-0.00029258580691465;0.00087584345912656;8.49824378081266e-07
"PARVB";-0.000213700520997647;0.000586785687251537;3.8869092896137e-07
"PATE1";4.31910160436058e-05;0.000209280886474164;4.54992973349396e-08
"PATZ1";1.96215221461372e-05;5.4097631056574e-05;3.30055573573848e-09
"PAWR";-1.26298442149853e-05;1.77902894004969e-05;4.74817533288254e-10
"PAX1";2.49499047238586e-05;9.51510428508617e-05;9.64218215639024e-09
"PAX2";-1.72765756375136e-05;9.16854638429961e-05;8.67310199894639e-09
"PAX3";-1.30612617931346e-05;2.1131968801635e-05;6.15477867673226e-10
"PAX5";3.89371396204144e-06;4.67555676854571e-05;2.19302576045271e-09
"PAX7";-9.75283557964984e-07;1.43591606441744e-05;2.06361538986031e-10
"PAX8";7.59619549969451e-06;0.000105522925644761;1.11509287902308e-08
"PAX9";0;0;0
"PBLD";-0.000201689562586541;0.000471071370396843;2.6175267417516e-07
"PBRM1";3.18166920186964e-06;1.53697202170637e-05;2.45463242146842e-10
"PBX1";0.000294159582286938;0.000456937334868776;2.94536656539947e-07
"PBX2";-1.69349241949081e-06;8.64903171447393e-06;7.73924415503e-11
"PBX4";-6.0168178781067e-06;2.81159464646164e-05;8.23736714236615e-10
"PBXIP1";-0.0160504060601037;0.0186406321126504;0.0006037824101573
"PCA3";1.27874416870298e-07;2.085568624217e-06;4.34959648631838e-12
"PCBD2";-6.02014310240384e-05;0.0001055482062248;1.47227548419936e-08
"PCBP1";0.000296720634746604;0.00015807949721678;1.12938318436616e-07
"PCBP4";-1.31164870511629e-05;2.11285173886296e-05;6.16778230555921e-10
"PCDH1";0;0;0
"PCDH11X";3.46423110164368e-06;8.3682707902037e-06;8.17655901512223e-11
"PCDH19";0.000419739078946422;0.000413944683295144;3.46886921535784e-07
"PCDH20";0.000315991407372672;0.00076824675498096;6.8783483751372e-07
"PCDH7";-1.53966030596622e-05;1.90791526206529e-05;5.99700976571439e-10
"PCDH9";0.000695269880041931;0.00102591062260111;1.53193607254064e-06
"PCDHB16";7.37540979204652e-07;7.5238807076361e-06;5.6939932632945e-11
"PCDHB18";3.51176078373732e-05;4.48762803481832e-05;3.23955593864252e-09
"PCDHB6";3.40951464623315e-05;3.86589822767889e-05;2.65137743833831e-09
"PCDHGA1";-0.000445050581432065;0.000595155661258659;5.50948663638213e-07
"PCDHGA11";0.00095358099167427;0.00190230792626716;4.51448773505016e-06
"PCDHGA12";-1.26950810435685e-05;5.75600822070393e-05;3.46187264614449e-09
"PCDHGA2";3.871489682986e-06;1.86204009650477e-05;3.60404308328904e-10
"PCDHGA7";-5.04278048431518e-06;4.10932073223609e-05;1.70773300843484e-09
"PCDP1";-2.7539851826185e-05;6.79792679954694e-05;5.36225145536748e-09
"PCGF2";-3.64041938130003e-06;9.54042166501241e-06;1.03930119699388e-10
"PCLO";2.59079459771806e-05;3.75695164629975e-05;2.07738395921068e-09
"PCM1";0.000441069539263696;0.000487624928270567;4.31426506615846e-07
"PCMTD2";-0.00305066612241284;0.0041644918328807;2.65843567976722e-05
"PCP2";4.89821283441566e-06;7.03910360236965e-05;4.96026300554896e-09
"PCP4L1";0.000349079304698332;0.000368760613375156;2.57329531434301e-07
"PCSK1";-1.21661602040831e-05;9.81734488759196e-05;9.74980833761175e-09
"PCSK1N";8.2292425674502e-07;3.66898501666488e-06;1.40880484260067e-11
"PCSK5";1.8371532011746e-05;1.96488598817578e-05;7.22139463206848e-10
"PCSK6";2.24225214710587e-05;6.36665797313704e-05;4.54096437247761e-09
"PCSK9";0.000305304091339753;0.000416976536242521;2.66426375485239e-07
"PDCD10";0;0;0
"PDCD1LG2";0.00275638294064623;0.00140247704339135;9.55719425446502e-06
"PDE1B";-0.000289105264310922;0.000348886244310111;2.04845865277987e-07
"PDE3A";0;0;0
"PDE4B";2.08698845899584e-05;0.000149048447628167;2.25674751324112e-08
"PDE4C";2.21694244169149e-05;7.24800529707982e-05;5.72509199116593e-09
"PDE4DIP";-4.95465351537569e-06;1.04699984975678e-05;1.33757351468154e-10
"PDE6D";-0.000851490685713201;0.00120945568180385;2.18232024971957e-06
"PDE6G";-1.51889292994459e-06;9.65523806053434e-06;9.51801929938447e-11
"PDE7A";2.13515592918539e-05;4.26308588428798e-05;2.26644691616953e-09
"PDE7B";-2.11267047516309e-06;9.25280004599941e-06;8.97558269245221e-11
"PDE8A";0.000648540314748543;0.000564913411807529;7.38531976518072e-07
"PDE9A";-2.34398873643962e-06;5.17892521549172e-06;3.22147177556868e-11
"PDF";1.48298324534313e-05;1.5820434049654e-05;4.69269138802315e-10
"PDGFB";-3.76590298177698e-05;3.81168223152911e-05;2.865632669692e-09
"PDGFD";-4.47254944946875e-05;9.52833435677678e-05;1.10451541577384e-08
"PDGFRA";2.13037621600657e-05;7.03024857360521e-05;5.37770918321389e-09
"PDGFRB";6.09542773945854e-06;2.14161193384128e-05;4.94080158094033e-10
"PDHA1";-9.8352563830839e-06;5.46714398788198e-05;3.07446189098642e-09
"PDHB";-1.97721049059275e-05;0.000145986213344068;2.16227904141143e-08
"PDHX";-2.60307810219323e-05;3.74290407478523e-05;2.0732679861594e-09
"PDIA2";0;0;0
"PDK1";-2.46849571813369e-05;1.77592910382978e-05;9.23553843444761e-10
"PDK3";1.67537036301264e-05;2.46424132657101e-05;8.8565222766777e-10
"PDLIM2";0;0;0
"PDPN";2.87439446471929e-05;2.67752185157405e-05;1.54043152132411e-09
