"gene";"mean";"sd";"se"
"UPF0639";-4.91836541270213e-05;9.50684039575591e-05;1.13012056534441e-08
"UPK1B";0.000321061161223219;0.000254538177484832;1.66752889529555e-07
"UPK2";-3.06915066330175e-05;0.000113698241777024;1.36463744490879e-08
"UPK3A";-1.23934938363659e-06;8.74168637943793e-06;7.66355317760598e-11
"UPK3BL";0.000148632562079208;0.000111564688832948;3.43237203771326e-08
"UPP1";-0.000146313195108672;0.000319071341786037;1.21458787364651e-07
"UPP2";1.08385254807562e-07;3.31369511926976e-05;1.07913725525642e-09
"UPRT";-0.000124094433344332;0.000193484427760774;5.2190200038725e-08
"UQCC";0.000198865582498155;0.000147292549027098;6.08685615391808e-08
"UQCRH";0.000222856372041273;0.000264150096409895;1.18237214037007e-07
"UROD";-0.00123188712666002;0.00128469080478927;3.13952065908716e-06
"UROS";-4.43008541249059e-05;3.16333327924338e-05;2.94598052762276e-09
"USE1";-0.000279059889433576;0.000335494784914;1.88490538962334e-07
"USF1";0.000388386218633115;0.000133900465196441;1.6846406294568e-07
"USF2";-1.20827709299573e-06;3.58697775632855e-05;1.26591741144822e-09
"USH1C";4.97683072075026e-06;3.98953629558145e-05;1.5889667606858e-09
"USH1G";-0.00041089562655314;0.000281664821928404;2.46802441765009e-07
"USH2A";-1.48139810014913e-06;7.90741306009463e-06;6.36436667840296e-11
"USHBP1";2.39722364763505e-05;4.28948405069165e-05;2.38291188892784e-09
"USP13";-0.000380387033151934;0.00040675667599103;3.07292685117829e-07
"USP18";9.46372428049073e-06;4.20197274170357e-05;1.82477719890392e-09
"USP27X";-1.22438731278841e-05;4.93050533720483e-05;2.53898712601948e-09
"USP3";0;0;0
"USP31";5.11788335633509e-05;4.72439503543396e-05;4.81278124921118e-09
"USP44";-0.000154031225479379;0.000163267259342008;4.99222267755047e-08
"USP51";8.15060343341039e-06;0.000118569432803521;1.38827511731369e-08
"USP6";-7.36013996073336e-05;9.85587360938293e-05;1.49635107524954e-08
"USP8";-0.000300127323474996;0.000401092584000359;2.48177959840832e-07
"UTS2D";-6.86381131017102e-06;8.74043772745904e-06;1.22189997857711e-10
"UVRAG";8.17245733451084e-05;0.000130234691851407;2.33475485231461e-08
"UXS1";0.000387438167050866;0.000228356522405783;2.01355953555666e-07
"UXT";5.39098384784126e-05;0.000126932037610878;1.87402241986792e-08
"VAMP4";-0.000162370740391286;9.88108777725795e-05;3.5959509150261e-08
"VAMP5";-0.000122475839495559;8.31616968707017e-05;2.17969599861009e-08
"VAMP7";-2.05231583619388e-06;1.81223933146393e-05;3.26970706303175e-10
"VARS2";3.837515147129e-05;2.01033896067621e-05;1.86983048492432e-09
"VASH2";4.33596381722349e-05;7.03781570074155e-05;6.74774518922617e-09
"VAV1";0.000248971567377505;0.000337585461915133;1.73985889870995e-07
"VAV2";4.23317412633772e-05;8.3783788431065e-05;8.69066981183956e-09
"VAX1";-3.22419074149439e-06;6.04790140532538e-05;3.60504256160407e-09
"VAX2";3.24627038839486e-05;4.99450982381327e-05;3.50533113943889e-09
"VCAM1";-3.15108514553286e-05;4.69885427946264e-05;3.16278927281666e-09
"VCAN";-0.00014058315049576;0.000138033420148937;3.84883434006712e-08
"VCY";0;0;0
"VDAC1";9.23037075335992e-05;0.000161293635801266;3.40870659097847e-08
"VEGFA";7.26221506412841e-05;9.32842453115408e-05;1.38258935591204e-08
"VEGFB";-0.000299804432762647;0.000198234301927835;1.28502004667348e-07
"VEPH1";1.01219509637224e-05;5.77298586507061e-05;3.37772949562819e-09
"VGLL4";8.14716584673148e-05;0.000207217074930524;4.88362211357845e-08
"VHL";-0.000518122560588863;0.000745367413791588;8.14444731720721e-07
"VIP";-2.4558388282081e-05;0.000133852731065746;1.82107619519835e-08
"VKORC1";-7.94930581457233e-05;0.000138100117441826;2.50619673094701e-08
"VLDLR";-0.00211835743690109;0.00144908320008918;6.55107617675862e-06
"VOPP1";-1.38487780342541e-05;4.99708127740222e-05;2.64581764217814e-09
"VPS18";4.73610085136176e-05;2.89772670255414e-05;3.0682698557608e-09
"VPS25";0.000168609908635488;0.000141950398143594;4.82318044864146e-08
"VPS72";0.000117753273926269;0.000139143742775034;3.28930046539127e-08
"VRK3";1.58289961460252e-05;2.29755694761247e-05;7.69332587730143e-10
"VSIG1";0.000151334898261238;0.000170393569223098;5.14356342016953e-08
"VSIG10";-0.000158019969225248;0.000151341568215943;4.74796797324565e-08
"VSIG8";-5.90787273520634e-06;1.6910712361471e-05;3.15944597783452e-10
"VSNL1";0.000340279542570118;0.000172790523137245;1.45131963617667e-07
"VSTM2A";2.87695934125082e-05;5.7096730543747e-05;4.03151861565136e-09
"VSTM2L";-1.00600722725763e-05;2.85998278077537e-05;9.05052615958599e-10
"VTCN1";-8.83230868173802e-06;0.00027849048900025;7.62977733046685e-08
"VTI1A";-0.000272034587538584;0.000158725083693253;9.87620956970381e-08
"VWA1";-3.21522614108947e-06;1.42450094697123e-05;2.0975934815826e-10
