"gene";"mean";"sd";"se"
"TEAD4";9.56374028384622e-05;0.000127334295466807;2.50426136079883e-08
"TEC";-0.00024680914014477;0.000466342368864002;2.74125736950853e-07
"TEKT2";-5.916375535778e-06;1.99129517535276e-05;4.23754134321839e-10
"TEKT3";0.000236831124087079;0.000158667103044431;8.07705985799885e-08
"TEKT4";-7.82316278037354e-06;2.14769453092456e-05;5.13416758061089e-10
"TEKT5";0.000147259504949825;0.000163351370861384;4.78458229375708e-08
"TENC1";6.61977681782801e-05;7.98624470926383e-05;1.06350959388681e-08
"TEPP";-3.18911458812522e-05;6.11328533504986e-05;4.68099200794634e-09
"TERT";1.71979035472026e-05;4.13223024614703e-05;1.96981953418088e-09
"TESK2";-6.20511961958208e-06;0.000114615685396357;1.29176754103528e-08
"TET1";-0.00010086229899169;9.03997303331167e-05;1.81850771268108e-08
"TET2";0.000112494705629229;9.33236202865569e-05;2.11935863469496e-08
"TEX101";8.78182746847737e-06;1.58915380626288e-05;3.24709691721377e-10
"TEX15";-2.32504640468878e-05;3.05859224468696e-05;1.45773961949947e-09
"TEX2";5.61506659021699e-05;7.40887427701103e-05;8.53440885503708e-09
"TFAP2A";3.12216070557897e-05;7.74918997109357e-05;6.86203827735174e-09
"TFAP2C";2.56759396958631e-05;3.22268137892533e-05;1.6774573371158e-09
"TFAP4";-3.89398830799701e-05;3.34000358036633e-05;2.61000311358173e-09
"TFB1M";1.50084587488215e-05;4.10148066174376e-05;1.87448360055018e-09
"TFCP2L1";7.73196557059617e-05;7.37178719017895e-05;1.13060984111636e-08
"TFDP3";7.36440452907354e-07;8.63753929052706e-06;7.36865455165595e-11
"TFE3";7.25577217316323e-06;1.44663300525564e-05;2.57817509426396e-10
"TFEB";0.000367398370927896;0.00030744097257272;2.27648182192296e-07
"TFG";0.000988361990849452;0.000726744417612207;1.49466084508384e-06
"TFPI2";-8.80359211015648e-05;0.000108113832114793;1.92097358498339e-08
"TFPT";2.2883825225613e-05;7.12321948710416e-05;5.49820434533488e-09
"TFRC";0.000179561132057176;0.000173644010946725;6.18032222414059e-08
"TG";9.66114930275733e-05;5.67674227478926e-05;1.24931338060344e-08
"TGFA";9.86797630407898e-06;6.79745623952622e-05;4.62731924342354e-09
"TGFB1";3.23149051281539e-05;2.6652897666599e-05;1.74070108758492e-09
"TGFB1I1";0.000121514798546859;7.39687410410408e-05;2.01299390611746e-08
"TGFBI";-3.70865207954056e-05;8.25964718154204e-05;8.06381900152721e-09
"TGFBR1";0.000437204204657535;0.000524273380757161;4.60620632031544e-07
"TGFBR2";4.10596166843835e-05;5.6013798318572e-05;4.76191722234071e-09
"TGFBR3";5.31564907421449e-05;6.58330553069565e-05;7.07462346002836e-09
"TGM3";0.00034089243610893;0.000359484283575354;2.42902702150874e-07
"TGM4";-9.61154325645877e-05;0.000173299319106491;3.86819548111695e-08
"TGM5";4.31205552514744e-06;6.3024855873202e-05;3.91284133053615e-09
"TGM6";1.03433325505425e-06;2.65218617054254e-05;6.90686657362617e-10
"TGM7";2.33948706578684e-06;1.43294327049876e-05;2.06779711149384e-10
"TH";8.64168961471596e-06;2.35156381344192e-05;6.16821188484296e-10
"TH1L";0.000319238767226043;0.000171515820818686;1.30754250099128e-07
"THADA";9.55548942578604e-05;0.000106599370029451;2.02713512388621e-08
"THAP8";-9.25961713153109e-06;1.11725259170784e-05;2.08118289194885e-10
"THBS3";0.00013255683157415;0.000164351912712166;4.40532265500632e-08
"THEG";4.03225686092795e-05;0.000128704222136837;1.78658867900816e-08
"THEM4";-1.24086375525464e-05;1.81812779699837e-05;4.78051608088716e-10
"THEM5";1.57055432811476e-06;3.19347401931071e-05;1.00229765187918e-09
"THG1L";-6.97746225330813e-06;1.88240407623299e-05;3.96081558537377e-10
"THNSL2";6.23088317802667e-05;6.13128221175745e-05;7.56794165117582e-09
"THOC7";0.000432201183830017;0.000276183667477642;2.61579645834853e-07
"THRAP3";0.000211314375747872;0.000168151213031026;7.23741874014439e-08
"THRB";3.17475781114076e-05;6.94369480720173e-05;5.73485945864191e-09
"THSD1";-0.000260574733757184;0.000170892210237745;9.65307090490406e-08
"THSD4";2.91384518349816e-06;0.000107662621672895;1.13724513814799e-08
"THSD7B";0.000176441162373116;0.000428832381366032;2.11422867414931e-07
"TIAM1";0.000149189594668138;0.000185901886323427;5.61394090186241e-08
"TIAM2";4.48115844364771e-06;5.10003249815958e-05;2.5701132792602e-09
"TICAM2";0.000213264756719682;0.000210378181429329;8.88730125582264e-08
"TIGD3";2.43142629098063e-07;1.73638568363156e-06;3.01503524232064e-12
"TIGD4";0.000105087219713441;7.10739046167232e-05;1.59957746465785e-08
"TIMM10";0;0;0
"TIMM17A";-9.96594868594637e-05;0.000227892336582431;6.08485986867779e-08
"TIMM22";-3.88003591981517e-05;0.000177886529497998;3.25286221649274e-08
"TIMM8A";1.45128215024306e-05;2.29734115962133e-05;7.28051047146734e-10
"TIMP1";4.14505827919852e-05;7.74864960549521e-05;7.60457931465219e-09
"TIMP3";0.000410567137643612;0.000353715197628802;2.91226591212459e-07
"TIMP4";0.000125603005856923;0.000135288004334174;3.37200799006113e-08
"TINAGL1";7.12278799798248e-05;5.62799617371017e-05;8.17873842870428e-09
"TIPARP";-7.26812883839304e-05;0.000171226567439132;3.40262337958417e-08
"TJP2";4.37371940804272e-06;2.4495646390584e-05;6.07400688217673e-10
"TK1";0.000148365782953088;0.000126058182198131;3.75914891778488e-08
"TK2";0.000108430653936705;0.000155362507271289;3.5421430895123e-08
"TKT";0.000192843101440847;0.000266352644016461;1.06741139199364e-07
"TKTL1";0.000447495667285224;0.000576284135641699;5.25843945760911e-07
"TLCD1";9.06587400946484e-05;8.19016063535609e-05;1.47953533548565e-08
"TLE2";3.2749756447166e-05;4.78070842333893e-05;3.31324978548435e-09
"TLE3";5.90375604187499e-06;3.65849178234483e-05;1.34706630809655e-09
"TLL1";-0.00015711101758243;0.000298426060055728;1.11995747650085e-07
"TLL2";-1.069089662923e-05;5.24703256899825e-05;2.81344730800437e-09
"TLN2";-6.06395561649786e-05;0.000100414728107962;1.35625652042345e-08
"TLR1";0.000131693175985671;0.000186990407981812;5.16229089513932e-08
"TLR2";2.56433103281717e-05;4.65172624386987e-05;2.7790065261465e-09
"TLR3";2.57758676095454e-05;0.000140280260479361;1.99570928805909e-08
"TLR4";-4.48220799257348e-05;4.88385144407051e-05;4.34745070453069e-09
"TLR5";7.01529752697667e-05;0.000117588965963355;1.84774839748192e-08
"TLR9";1.92059056980191e-05;5.17609259990969e-05;2.99552706886158e-09
"TLX1";5.50563977849944e-05;0.00010255824632868;1.33431617311912e-08
"TLX3";-1.97548959606329e-05;7.62093429984207e-05;6.08424018917124e-09
"TM2D1";-2.66733916160663e-05;3.29168948321641e-05;1.77374625696261e-09
"TM4SF1";-5.2799438728832e-05;9.76702555373232e-05;1.21402109425562e-08
"TM7SF2";-5.1113308993575e-05;0.000235748697148264;5.71002646769628e-08
"TM7SF3";7.3527027666339e-05;6.79411300990237e-05;9.93171120836076e-09
"TM7SF4";-8.32127995232779e-06;4.48736917659117e-05;2.04340861445879e-09
"TM9SF1";0.000202152018647094;0.000170761503439403;6.94531749733746e-08
"TMBIM4";-3.17631791413962e-05;0.000150684635780529;2.32695460788849e-08
"TMBIM6";-2.42771473557535e-05;6.62698172015113e-05;4.89495701306799e-09
"TMC1";-3.62755253890151e-05;4.92270562105139e-05;3.69170105906583e-09
"TMC3";9.79471074507152e-06;3.71091950094656e-05;1.44602690196251e-09
"TMC7";-2.04010002185735e-05;5.72788336682498e-05;3.63273491422708e-09
"TMCC1";0.000172236825802962;0.000125173229971468;4.50266393602191e-08
"TMCC3";4.80339225089653e-05;5.34289717468736e-05;5.10593910564456e-09
"TMCO1";-3.17338001990149e-05;4.07590281557043e-05;2.63575797330384e-09
"TMCO3";0;0;0
"TMCO6";-3.29253576176246e-05;0.000106807901038511;1.22683220411625e-08
"TMED7.TICAM2";-2.91024015738916e-05;3.67704957282633e-05;2.17250796962514e-09
"TMEM100";-2.8599073405732e-05;3.39765452031636e-05;1.94967721921803e-09
"TMEM101";-4.94237736650312e-06;1.63844193858559e-05;2.87612582867835e-10
"TMEM105";-4.29525583998615e-05;6.80699069880762e-05;6.38758132933405e-09
"TMEM106A";0.000436165729665042;0.000330250877465363;2.97167643799574e-07
"TMEM106C";-0.000118310350936942;0.000120072117510894;2.81319601226949e-08
"TMEM107";2.12924904224647e-05;2.58129100961396e-05;1.10661164606858e-09
"TMEM108";2.14078583028443e-05;3.64995218427345e-05;1.76438962726001e-09
"TMEM109";0.000416999274145805;0.000575062292492582;4.98100787036975e-07
"TMEM110";-3.47074299093128e-05;5.71556420409855e-05;4.4073188449464e-09
"TMEM115";1.07554997746384e-05;3.96937601151662e-05;1.66038135587319e-09
"TMEM117";3.07947504976636e-05;4.81533949128251e-05;3.22160042451775e-09
"TMEM120A";6.31865746472943e-06;6.29171473389101e-05;3.92087389222141e-09
"TMEM120B";0.000129645813569015;0.000225858972699126;6.6820071827643e-08
"TMEM123";0.000153603897177091;9.30207283601663e-05;3.20773492913784e-08
"TMEM125";2.18237557148875e-06;1.35593618549046e-05;1.85014031676444e-10
"TMEM126A";-6.95071349648859e-07;3.30151125307628e-06;1.11693757048177e-11
"TMEM127";0;0;0
"TMEM130";-1.19592373112255e-05;9.16200853383299e-05;8.3726704525592e-09
"TMEM132A";-0.000113664360908197;9.14104645942889e-05;2.11116193302215e-08
"TMEM132C";-0.000531572503936407;0.000560341151371699;5.90395019020202e-07
"TMEM132D";1.84227176811133e-05;4.21163306469466e-05;2.07840172985892e-09
"TMEM134";-6.09771012291048e-06;1.61079413760062e-05;2.91560279892901e-10
"TMEM135";0.000102125012915826;0.000263806827169378;7.86589712642087e-08
"TMEM140";2.36997701203979e-05;4.50313230473225e-05;2.54973798159531e-09
"TMEM141";0.00020184681876476;0.000245652990704612;9.99042871102777e-08
"TMEM143";2.05192064504612e-05;8.4834444435499e-05;7.47680544382701e-09
"TMEM145";7.95729956990989e-06;1.5492295884213e-05;2.98623745625682e-10
"TMEM149";9.12473986215325e-05;0.000116006118437053;2.15196362991495e-08
"TMEM14B";-1.35522205059517e-05;4.3159417878089e-05;2.00987380963753e-09
"TMEM150A";1.33959709689588e-05;7.66749255955318e-05;5.94322087651525e-09
"TMEM150B";0;0;0
"TMEM150C";2.47975047136403e-05;3.86855319075045e-05;2.08214210175492e-09
"TMEM164";-0.000298880558718204;0.000330309071171272;1.96294375142478e-07
"TMEM169";0.000135695388840426;0.000119061475772506;3.23109199379731e-08
"TMEM17";6.38538412862089e-06;3.30174340722192e-05;1.10954857430665e-09
"TMEM173";3.8585264629762e-05;6.14716430927828e-05;5.1934921607904e-09
"TMEM177";0.000238289074963069;0.000177763819364226;8.77620513594583e-08
"TMEM178";-5.7759382208753e-05;0.000283703574237751;8.22456737187006e-08
"TMEM179";-1.7373556314732e-05;6.83789635093357e-05;4.88584305765946e-09
"TMEM185A";2.09760857549852e-05;7.74830928037606e-05;6.32590761520459e-09
"TMEM188";-0.000101796377247059;0.000118859646824774;2.42131059924979e-08
"TMEM189";0.00164771640683812;0.0016357313353351;5.33812328030189e-06
"TMEM189.UBE2V1";-2.22180742951352e-05;4.68923028688688e-05;2.64941544140937e-09
"TMEM19";3.189357604062e-05;0.000116907657458497;1.44166123224952e-08
"TMEM190";3.41978428011965e-05;4.69898770919574e-05;3.33424593178207e-09
"TMEM191A";-5.74181267599432e-07;2.58214869317521e-05;6.54005358016927e-10
"TMEM192";0.000452295696918016;0.000427929230789107;3.84104168591492e-07
"TMEM194B";-0.00083768328314087;0.000960749827410519;1.60665468566675e-06
"TMEM195";-6.68761905571061e-06;4.19716744122584e-05;1.7718041044859e-09
"TMEM198";8.79368916558862e-05;9.5095126367715e-05;1.65986646188948e-08
"TMEM2";-8.35492270539919e-07;6.01728761646477e-05;3.55047748451652e-09
"TMEM20";5.95569030994295e-05;4.96367777904391e-05;5.96252442190996e-09
"TMEM208";-1.31024614931129e-05;0.000182598011506861;3.28599429346879e-08
"TMEM213";2.88959240115388e-05;7.17960792899602e-05;5.88857932782401e-09
"TMEM214";-2.84191453093622e-05;5.21801340516839e-05;3.47702663349866e-09
"TMEM215";-3.43987450229135e-05;0.000106174580692594;1.22352752133162e-08
"TMEM216";0.000211260741468105;0.000137091556175285;6.30566839979686e-08
"TMEM217";6.49124630547337e-06;0.000285559609979607;7.99875194665445e-08
"TMEM219";-2.71675521399656e-05;6.5419996839368e-05;4.93393469953551e-09
"TMEM222";-1.77367561757617e-07;8.11970586472856e-07;6.77828108137444e-13
"TMEM229B";-6.52277468060929e-05;7.27091025038053e-05;9.43761345036925e-09
"TMEM233";0.000175891510971718;0.000108318113425977;4.24405821575638e-08
"TMEM25";2.68926901561169e-05;0.000178592954681104;3.19932593933689e-08
"TMEM27";-0.000142803682060605;0.000244834153234647;7.9161286306269e-08
"TMEM38A";-3.40350012735573e-05;5.35072693320637e-05;3.96527138166556e-09
"TMEM38B";1.42969856730886e-05;2.13291942138681e-05;6.50418040329543e-10
"TMEM41A";1.66164127092228e-05;2.96194120909544e-05;1.13621259545437e-09
"TMEM41B";-1.00407876599186e-05;0.000118067851818991;1.37675013709015e-08
"TMEM47";-1.02373248892441e-05;7.47814389843221e-05;5.58741420967802e-09
"TMEM49";-1.32010221915065e-05;4.11973817169612e-05;1.8382123401683e-09
"TMEM5";0.000135257284166639;0.000138709442197375;3.71575813071024e-08
"TMEM52";2.3728957444056e-07;1.85734879487403e-05;3.38266555932336e-10
"TMEM53";-6.53214005516926e-06;4.47503857769207e-05;2.00599927250743e-09
"TMEM54";-3.58824732596092e-05;4.79969603574433e-05;3.54608934169126e-09
