"gene";"mean";"sd";"se"
"MGC23284";-0.000115366530503882;8.63193517532383e-05;2.06767474039271e-08
"MGC45800";-2.99021728101574e-06;8.32879011000055e-06;7.75307199864153e-11
"MGC72080";7.45805107768729e-05;0.000197452664655317;4.41117449539716e-08
"MGC87042";3.05024831980187e-05;4.65891360564675e-05;3.07656090446954e-09
"MGMT";-7.42218387144267e-05;5.76344188198648e-05;8.79328480819436e-09
"MGP";3.19486607166993e-05;0.000111734117645129;1.33649545400439e-08
"MGRN1";0.000102121238976518;0.000151470297190571;3.31142090447957e-08
"MGST1";0.000136575042689586;5.57451825324202e-05;2.17253516457791e-08
"MGST2";0.000348633217254855;0.000708049537919464;6.17246300364719e-07
"MGST3";9.83053632868939e-05;8.35401101486302e-05;1.65644792860332e-08
"MIAT";0.000279038258190051;0.000790102060576761;6.95109444131858e-07
"MICA";1.28812575519007e-05;1.37492583323523e-05;3.52844832216137e-10
"MICAL1";-3.73201491298507e-07;1.2181112976465e-06;1.60640263112939e-12
"MICB";-2.98436066005476e-06;5.41630129917858e-06;3.79131067423899e-11
"MID2";2.27630558369311e-05;0.000115292715065517;1.36612139352118e-08
"MIF";0.000274537795894499;0.00011862782542321;8.92854436767252e-08
"MINA";0.000911109250096534;0.000370612274336219;9.65930226220485e-07
"MINPP1";-2.0731045265529e-05;6.36057904583678e-05;4.43001555269325e-09
"MIOX";6.24084591249716e-05;7.1539595368932e-05;8.95522482752678e-09
"MIPEP";-0.000101459009166204;0.000202319374634533;5.0767137091783e-08
"MIPOL1";5.43939559467446e-05;3.31382871366259e-05;4.04450979794935e-09
"MIR17HG";7.20739521259707e-06;8.49771715291971e-06;1.23346380799671e-10
"MITD1";-1.0584081944868e-05;2.38613026380304e-05;6.74987231013024e-10
"MITF";1.31088933617804e-05;9.44860232929661e-05;8.99914147392632e-09
"MKNK2";0.00127451306345416;0.0010265345131508;2.66631650833889e-06
"MLEC";0.00123390156198175;0.000541990365149861;1.81296601882443e-06
"MLF1";1.41472011925445e-05;6.16917710709595e-05;3.96325528329814e-09
"MLH1";0.000233063327262478;8.38958039897037e-05;6.12779361054762e-08
